"lower_95","upper_95","point_val","tdist_df","true_val","regcoeff"
0.230687094637539,1.19041798438257,0.710552539510056,3,0,"Gluc_BMI"
-0.263753837442847,0.0199306322745868,-0.12191160258413,3,0,"Gluc_BP"
0.258013511189598,0.360214457100897,0.309113984145248,9,0.3,"Gluc_Chol"
-0.497491423149308,0.42817958357344,-0.034655919787934,9,0,"Gluc_BMI"
-0.0508979133012575,0.214662968108187,0.0818825274034647,9,0,"Gluc_BP"
0.28300472762866,0.370917715713405,0.326961221671033,27,0.3,"Gluc_Chol"
-1.11381158326764,-0.212533524665636,-0.663172553966636,27,0,"Gluc_BMI"
-0.0790870739519554,0.171697975643747,0.0463054508458956,27,0,"Gluc_BP"
0.253376630463477,0.343635206911796,0.298505918687637,81,0.3,"Gluc_Chol"
-0.186684942184638,0.590194590328647,0.201754824072005,81,0,"Gluc_BMI"
-0.230322837260682,0.0178192247615672,-0.106251806249557,81,0,"Gluc_BP"
0.255328713982037,0.356887416184029,0.306108065083033,243,0.3,"Gluc_Chol"
-0.254337948280148,0.641681964640792,0.193672008180322,243,0,"Gluc_BMI"
-0.147909974801325,0.112806031323479,-0.0175519717389228,243,0,"Gluc_BP"
0.223596549359958,0.320755931637436,0.272176240498697,729,0.3,"Gluc_Chol"
-0.477340035210888,0.389185123405395,-0.0440774559027463,729,0,"Gluc_BMI"
-0.128401247565617,0.13909336101674,0.00534605672556141,729,0,"Gluc_BP"
0.277489302953883,0.357658430926402,0.317573866940142,2187,0.3,"Gluc_Chol"
-0.662084144306707,0.122122229139377,-0.269980957583665,2187,0,"Gluc_BMI"
-0.0795107364209608,0.166483733613593,0.0434864985963159,2187,0,"Gluc_BP"
0.2435557874047,0.342516886374794,0.293036336889747,3,0.3,"Gluc_Chol"
-1.4868952797696,-0.652261280488227,-1.06957828012892,3,0,"Gluc_BMI"
0.115876144141303,0.380491356815216,0.248183750478259,3,0,"Gluc_BP"
0.210511899587665,0.302431637662282,0.256471768624973,9,0.3,"Gluc_Chol"
-0.358891165147225,0.42384073486168,0.0324747848572278,9,0,"Gluc_BMI"
-0.082545805826927,0.173818105732725,0.0456361499528989,9,0,"Gluc_BP"
0.295938262025991,0.38620194706916,0.341070104547576,27,0.3,"Gluc_Chol"
0.115706128296971,0.926723317616932,0.521214722956952,27,0,"Gluc_BMI"
-0.166797782431766,0.0833388898913906,-0.0417294462701877,27,0,"Gluc_BP"
0.262127102371757,0.357078027169696,0.309602564770727,81,0.3,"Gluc_Chol"
-0.283497463131572,0.572809757705632,0.14465614728703,81,0,"Gluc_BMI"
-0.109809399020118,0.137832448817196,0.0140115248985391,81,0,"Gluc_BP"
0.159845948527483,0.256332068878248,0.208089008702866,243,0.3,"Gluc_Chol"
-0.379662747799255,0.457174833628001,0.038756042914373,243,0,"Gluc_BMI"
-0.133612543806921,0.12874672023473,-0.00243291178609573,243,0,"Gluc_BP"
0.263673678397999,0.351282876397916,0.307478277397957,729,0.3,"Gluc_Chol"
-0.232746859296247,0.636691480268819,0.201972310486286,729,0,"Gluc_BMI"
-0.130299011140306,0.112353366376119,-0.00897282238209383,729,0,"Gluc_BP"
0.241563200350967,0.330424591816838,0.285993896083902,2187,0.3,"Gluc_Chol"
-0.434524279917218,0.468028486220541,0.0167521031516615,2187,0,"Gluc_BMI"
-0.120410376510918,0.130614246668257,0.00510193507866962,2187,0,"Gluc_BP"
0.255003232687756,0.35301982113289,0.304011526910323,3,0.3,"Gluc_Chol"
0.0969227872854865,0.921245040764751,0.509083914025119,3,0,"Gluc_BMI"
-0.162696622068447,0.0658902477228104,-0.0484031871728182,3,0,"Gluc_BP"
0.28938636139833,0.385000209571902,0.337193285485116,9,0.3,"Gluc_Chol"
-0.372187542776235,0.474468861349498,0.0511406592866312,9,0,"Gluc_BMI"
-0.0818173790459389,0.200816079350252,0.0594993501521564,9,0,"Gluc_BP"
0.204629874814477,0.296544932123364,0.250587403468921,27,0.3,"Gluc_Chol"
-0.487607346602082,0.345725943420153,-0.0709407015909644,27,0,"Gluc_BMI"
-0.0242430841695041,0.215836855533498,0.0957968856819968,27,0,"Gluc_BP"
0.264651899072967,0.347607332961737,0.306129616017352,81,0.3,"Gluc_Chol"
-0.619504299190196,0.140876113833906,-0.239314092678145,81,0,"Gluc_BMI"
-0.135189508958442,0.0882935385854214,-0.0234479851865105,81,0,"Gluc_BP"
0.258994481384033,0.352245518220079,0.305619999802056,243,0.3,"Gluc_Chol"
-0.361139179995162,0.492345257269581,0.06560303863721,243,0,"Gluc_BMI"
-0.207912249455841,0.0575812444423385,-0.0751655025067514,243,0,"Gluc_BP"
0.290558561452162,0.376652340379076,0.333605450915619,729,0.3,"Gluc_Chol"
-0.520742341270708,0.262042537671206,-0.129349901799751,729,0,"Gluc_BMI"
-0.174880601932001,0.0827174367436633,-0.046081582594169,729,0,"Gluc_BP"
0.256891682091785,0.349602712226689,0.303247197159237,2187,0.3,"Gluc_Chol"
-0.558679122853611,0.266396434553462,-0.146141344150075,2187,0,"Gluc_BMI"
-0.103177182786479,0.154528800070293,0.0256758086419069,2187,0,"Gluc_BP"
0.259229380709386,0.347739527863,0.303484454286193,3,0.3,"Gluc_Chol"
0.163122499646633,0.927167235939743,0.545144867793188,3,0,"Gluc_BMI"
-0.181326614470977,0.0543460203157027,-0.0634902970776369,3,0,"Gluc_BP"
0.237204697715228,0.338704290689643,0.287954494202435,9,0.3,"Gluc_Chol"
-0.388648591571605,0.446431558513696,0.0288914834710457,9,0,"Gluc_BMI"
-0.0560419302740309,0.211651408218144,0.0778047389720565,9,0,"Gluc_BP"
0.23282633198101,0.327760131769679,0.280293231875345,27,0.3,"Gluc_Chol"
-0.0639535976512867,0.779830574003498,0.357938488176106,27,0,"Gluc_BMI"
-0.121944877924431,0.133245078487774,0.0056501002816715,27,0,"Gluc_BP"
0.253321024291787,0.338449936432452,0.295885480362119,81,0.3,"Gluc_Chol"
-0.492501036100965,0.290594964108745,-0.10095303599611,81,0,"Gluc_BMI"
-0.175223770573002,0.0717063689324007,-0.0517587008203008,81,0,"Gluc_BP"
0.265429313786419,0.357371734754714,0.311400524270567,243,0.3,"Gluc_Chol"
-0.216046286501652,0.605832160124131,0.19489293681124,243,0,"Gluc_BMI"
-0.0675763714590063,0.174621077974583,0.0535223532577884,243,0,"Gluc_BP"
0.279864990841748,0.378074812138252,0.32896990149,729,0.3,"Gluc_Chol"
-0.887920138506851,0.0373947884609886,-0.425262675022931,729,0,"Gluc_BMI"
-0.103547963401922,0.175834365604345,0.0361432011012111,729,0,"Gluc_BP"
0.214353814989884,0.30434580731355,0.259349811151717,2187,0.3,"Gluc_Chol"
-0.518562247754291,0.311992843292997,-0.103284702230647,2187,0,"Gluc_BMI"
-0.056104350204702,0.195549083706625,0.0697223667509616,2187,0,"Gluc_BP"
0.230759215432676,0.315394585124645,0.273076900278661,3,0.3,"Gluc_Chol"
-0.216915390912614,0.614036499131799,0.198560554109592,3,0,"Gluc_BMI"
-0.13447598297198,0.0943222699372208,-0.0200768565173796,3,0,"Gluc_BP"
0.23521325785842,0.33257394779249,0.283893602825455,9,0.3,"Gluc_Chol"
-0.136288278173821,0.696924362307391,0.280318042066785,9,0,"Gluc_BMI"
-0.263209027133423,-0.002665912157685,-0.132937469645554,9,0,"Gluc_BP"
0.259719265585513,0.35600345125452,0.307861358420016,27,0.3,"Gluc_Chol"
-0.462231588911951,0.41812429424566,-0.0220536473331454,27,0,"Gluc_BMI"
-0.0941743989531947,0.17033230493433,0.0380789529905678,27,0,"Gluc_BP"
0.276672525236755,0.375504586881377,0.326088556059066,81,0.3,"Gluc_Chol"
-0.516167768464987,0.308745841123209,-0.103710963670889,81,0,"Gluc_BMI"
-0.155318092639291,0.09684246658441,-0.0292378130274404,81,0,"Gluc_BP"
0.25203658718505,0.344780846037457,0.298408716611253,243,0.3,"Gluc_Chol"
-0.529352707311261,0.338773810629131,-0.0952894483410649,243,0,"Gluc_BMI"
-0.195827824255643,0.0480302263365574,-0.0738987989595429,243,0,"Gluc_BP"
0.241183206091215,0.331978657216901,0.286580931654058,729,0.3,"Gluc_Chol"
-0.347827425573708,0.479429168395604,0.0658008714109481,729,0,"Gluc_BMI"
-0.064528963687237,0.178973524253837,0.0572222802833,729,0,"Gluc_BP"
0.24152234476905,0.336116642561351,0.288819493665201,2187,0.3,"Gluc_Chol"
-0.687956755301631,0.22514247161637,-0.23140714184263,2187,0,"Gluc_BMI"
-0.179593573043657,0.0736819405641833,-0.0529558162397371,2187,0,"Gluc_BP"
0.272015200234218,0.368018159766651,0.320016680000434,3,0.3,"Gluc_Chol"
-1.11414268766782,-0.19537855964628,-0.654760623657052,3,0,"Gluc_BMI"
-0.071395664652872,0.176676987491745,0.0526406614194363,3,0,"Gluc_BP"
0.285050637369412,0.379798150091098,0.332424393730255,9,0.3,"Gluc_Chol"
-0.241849158378899,0.577228931181407,0.167689886401254,9,0,"Gluc_BMI"
-0.000753568251720405,0.255653333000281,0.12744988237428,9,0,"Gluc_BP"
0.265205680606012,0.358158877784961,0.311682279195487,27,0.3,"Gluc_Chol"
-0.946273493996914,-0.0732246061536769,-0.509749050075296,27,0,"Gluc_BMI"
-0.0708306406775731,0.186460436361426,0.0578148978419266,27,0,"Gluc_BP"
0.260753733954895,0.357591759333165,0.30917274664403,81,0.3,"Gluc_Chol"
-0.342472101624778,0.520325711922731,0.0889268051489763,81,0,"Gluc_BMI"
-0.165603069518579,0.0902730546713231,-0.0376650074236278,81,0,"Gluc_BP"
0.269859077757714,0.362613194071695,0.316236135914704,243,0.3,"Gluc_Chol"
-0.595779609734825,0.240520024325943,-0.177629792704441,243,0,"Gluc_BMI"
-0.149696021607387,0.12243578967838,-0.0136301159645037,243,0,"Gluc_BP"
0.28158112216806,0.367245085048678,0.324413103608369,729,0.3,"Gluc_Chol"
-0.336313793291864,0.393511401587098,0.0285988041476168,729,0,"Gluc_BMI"
-0.0499385926533642,0.172539460386487,0.0613004338665614,729,0,"Gluc_BP"
0.216575229128246,0.310661049386759,0.263618139257502,2187,0.3,"Gluc_Chol"
-0.593663895787134,0.313765437604912,-0.139949229091111,2187,0,"Gluc_BMI"
-0.0926892065261666,0.177881796196504,0.0425962948351689,2187,0,"Gluc_BP"
0.237854589539771,0.339542425534568,0.288698507537169,3,0.3,"Gluc_Chol"
-0.193787756311138,0.685179342586518,0.24569579313769,3,0,"Gluc_BMI"
-0.0846570715502669,0.207769836304876,0.0615563823773045,3,0,"Gluc_BP"
0.197514446784484,0.289773949590494,0.243644198187489,9,0.3,"Gluc_Chol"
-1.18407668514687,-0.281470189737629,-0.73277343744225,9,0,"Gluc_BMI"
-0.0157777277018912,0.2443016042822,0.114261938290155,9,0,"Gluc_BP"
0.25735201688989,0.351072819814398,0.304212418352144,27,0.3,"Gluc_Chol"
-0.560428533279546,0.318967649106488,-0.120730442086529,27,0,"Gluc_BMI"
-0.185145472068204,0.0730827957116761,-0.056031338178264,27,0,"Gluc_BP"
0.249815714959743,0.339372151903746,0.294593933431745,81,0.3,"Gluc_Chol"
-0.656373833994819,0.149383781607894,-0.253495026193462,81,0,"Gluc_BMI"
-0.0965663637038079,0.146194765831652,0.0248142010639222,81,0,"Gluc_BP"
0.286335133481885,0.382805066676135,0.33457010007901,243,0.3,"Gluc_Chol"
-0.441187752953414,0.377594380213896,-0.0317966863697591,243,0,"Gluc_BMI"
-0.0722394786191868,0.173340334899762,0.0505504281402876,243,0,"Gluc_BP"
0.218128076758676,0.314932153811168,0.266530115284922,729,0.3,"Gluc_Chol"
-0.364720268762971,0.483196357601186,0.0592380444191076,729,0,"Gluc_BMI"
-0.193925400791571,0.0635639933107481,-0.0651807037404113,729,0,"Gluc_BP"
0.243469993690579,0.333686188433171,0.288578091061875,2187,0.3,"Gluc_Chol"
-0.590786767115363,0.286220378666741,-0.152283194224311,2187,0,"Gluc_BMI"
-0.10976361719832,0.136933249921445,0.0135848163615623,2187,0,"Gluc_BP"
0.248906614367719,0.34248457379838,0.29569559408305,3,0.3,"Gluc_Chol"
-0.791865569073666,0.228931349764398,-0.281467109654634,3,0,"Gluc_BMI"
0.0536754201940295,0.307270260617397,0.180472840405713,3,0,"Gluc_BP"
0.244045070496764,0.339739133960224,0.291892102228494,9,0.3,"Gluc_Chol"
-0.634051379908767,0.333412168053767,-0.1503196059275,9,0,"Gluc_BMI"
-0.2137576876355,0.0773073946055692,-0.0682251465149656,9,0,"Gluc_BP"
0.298694308850961,0.389581198118808,0.344137753484884,27,0.3,"Gluc_Chol"
-0.567318246610614,0.284801742239804,-0.141258252185405,27,0,"Gluc_BMI"
-0.180350454374998,0.0758443758008701,-0.0522530392870638,27,0,"Gluc_BP"
0.262227629911576,0.362594049462556,0.312410839687066,81,0.3,"Gluc_Chol"
-0.539364820648664,0.341972595019655,-0.0986961128145045,81,0,"Gluc_BMI"
-0.0521303627409094,0.220840095747792,0.0843548665034414,81,0,"Gluc_BP"
0.266523544060123,0.356197080142069,0.311360312101096,243,0.3,"Gluc_Chol"
-0.927549248128274,-0.118207147216964,-0.522878197672619,243,0,"Gluc_BMI"
-0.119778697772243,0.122294664856648,0.00125798354220207,243,0,"Gluc_BP"
0.224492140967749,0.313655869105851,0.2690740050368,729,0.3,"Gluc_Chol"
-0.362069678824858,0.444954101674523,0.0414422114248328,729,0,"Gluc_BMI"
-0.162886968459222,0.0985385055640039,-0.0321742314476089,729,0,"Gluc_BP"
0.284530217656434,0.379929237638915,0.332229727647675,2187,0.3,"Gluc_Chol"
-0.38680565205856,0.439100746145925,0.0261475470436825,2187,0,"Gluc_BMI"
-0.0778019467584142,0.189726254816169,0.0559621540288775,2187,0,"Gluc_BP"
0.288053461308449,0.3712404009439,0.329646931126175,3,0.3,"Gluc_Chol"
0.0267144303819375,0.849119860496549,0.437917145439243,3,0,"Gluc_BMI"
-0.210322825757356,0.0467495676245352,-0.0817866290664105,3,0,"Gluc_BP"
0.238693862763026,0.334158490006307,0.286426176384667,9,0.3,"Gluc_Chol"
-0.906060382829172,-0.0498382794840055,-0.477949331156589,9,0,"Gluc_BMI"
-0.0901741359612202,0.177252249724364,0.0435390568815719,9,0,"Gluc_BP"
0.251769971688966,0.341480267347131,0.296625119518049,27,0.3,"Gluc_Chol"
-0.499744854663338,0.291598464640453,-0.104073195011442,27,0,"Gluc_BMI"
-0.192428283735508,0.041576270599383,-0.0754260065680625,27,0,"Gluc_BP"
0.259200653770478,0.355990962103718,0.307595807937098,81,0.3,"Gluc_Chol"
-0.340024960343563,0.519224153793639,0.0895995967250379,81,0,"Gluc_BMI"
-0.146661404095751,0.116729849441003,-0.0149657773273736,81,0,"Gluc_BP"
0.218442812401765,0.307863792663993,0.263153302532879,243,0.3,"Gluc_Chol"
-0.821229947552917,0.0302130706748531,-0.395508438439032,243,0,"Gluc_BMI"
-0.173799610640574,0.0832367348660666,-0.0452814378872537,243,0,"Gluc_BP"
0.268096998773008,0.357821314293101,0.312959156533055,729,0.3,"Gluc_Chol"
-0.350860644174556,0.462887509818772,0.0560134328221079,729,0,"Gluc_BMI"
-0.140608189339491,0.116160821242381,-0.0122236840485547,729,0,"Gluc_BP"
0.253002312041167,0.344590391965374,0.29879635200327,2187,0.3,"Gluc_Chol"
-0.429392400831658,0.369211621966799,-0.0300903894324295,2187,0,"Gluc_BMI"
-0.17407549875307,0.0698658506541326,-0.0521048240494685,2187,0,"Gluc_BP"
0.290422054639543,0.391536078197601,0.340979066418572,3,0.3,"Gluc_Chol"
-0.632418985564942,0.374791052372847,-0.128813966596047,3,0,"Gluc_BMI"
-0.156141474654127,0.145860925817347,-0.00514027441838996,3,0,"Gluc_BP"
0.268010488483534,0.370975161598759,0.319492825041147,9,0.3,"Gluc_Chol"
-0.200086058125466,0.637675874931799,0.218794908403166,9,0,"Gluc_BMI"
-0.19560759637478,0.0675939010499676,-0.0640068476624062,9,0,"Gluc_BP"
0.287588065076256,0.381252066395702,0.334420065735979,27,0.3,"Gluc_Chol"
-0.547431700383309,0.316211547431283,-0.115610076476013,27,0,"Gluc_BMI"
-0.128731126903014,0.114221585823457,-0.00725477053977867,27,0,"Gluc_BP"
0.26550735457415,0.354389271733917,0.309948313154033,81,0.3,"Gluc_Chol"
-0.918335083490115,-0.107255237230096,-0.512795160360105,81,0,"Gluc_BMI"
-0.0552854998526219,0.183956610211381,0.0643355551793793,81,0,"Gluc_BP"
0.235785178879467,0.328393708753127,0.282089443816297,243,0.3,"Gluc_Chol"
-0.613520193102885,0.215385727459915,-0.199067232821485,243,0,"Gluc_BMI"
-0.181961203912512,0.0690355843519026,-0.0564628097803048,243,0,"Gluc_BP"
0.309597448120211,0.396075183100937,0.352836315610574,729,0.3,"Gluc_Chol"
-0.363036256346056,0.480789395659675,0.0588765696568097,729,0,"Gluc_BMI"
-0.0907827554635992,0.154805101855126,0.0320111731957633,729,0,"Gluc_BP"
0.283187422524291,0.372732148923481,0.327959785723886,2187,0.3,"Gluc_Chol"
-0.510854049835764,0.329630175638832,-0.0906119370984658,2187,0,"Gluc_BMI"
-0.122270069572342,0.12935286004353,0.0035413952355937,2187,0,"Gluc_BP"
0.230563831682718,0.299067833483954,0.264815832583336,3,0.3,"Gluc_Chol"
0.0814854405636383,0.751804211719799,0.416644826141718,3,0,"Gluc_BMI"
-0.228315561443958,-0.029892755950796,-0.129104158697377,3,0,"Gluc_BP"
0.252307788036536,0.342563667392323,0.29743572771443,9,0.3,"Gluc_Chol"
-0.145114381644958,0.69084054726262,0.272863082808831,9,0,"Gluc_BMI"
-0.137933357734253,0.127288639387366,-0.00532235917344323,9,0,"Gluc_BP"
0.224181833610832,0.314528034741252,0.269354934176042,27,0.3,"Gluc_Chol"
-0.355444277539368,0.485384553362129,0.0649701379113807,27,0,"Gluc_BMI"
-0.0991968002085474,0.158987412348423,0.0298953060699377,27,0,"Gluc_BP"
0.289976981653918,0.386800075604348,0.338388528629133,81,0.3,"Gluc_Chol"
-0.230454904881282,0.632084738995491,0.200814917057104,81,0,"Gluc_BMI"
-0.157246206845009,0.0940816402383216,-0.0315822833033435,81,0,"Gluc_BP"
0.260955043874635,0.346704872276009,0.303829958075322,243,0.3,"Gluc_Chol"
-0.317957297500758,0.513285845043001,0.0976642737711214,243,0,"Gluc_BMI"
-0.0549274375073687,0.198504003181325,0.0717882828369784,243,0,"Gluc_BP"
0.219385996058165,0.313881772082043,0.266633884070104,729,0.3,"Gluc_Chol"
-0.485788659820715,0.374183125927596,-0.0558027669465596,729,0,"Gluc_BMI"
-0.157591714795997,0.0930171853262115,-0.0322872647348927,729,0,"Gluc_BP"
0.252757833424791,0.350676016682696,0.301716925053744,2187,0.3,"Gluc_Chol"
-0.35256440043753,0.553876781977818,0.100656190770144,2187,0,"Gluc_BMI"
-0.136955874191854,0.130022518580607,-0.0034666778056233,2187,0,"Gluc_BP"
0.277264494915812,0.3836395723634,0.330452033639606,3,0.3,"Gluc_Chol"
-0.262299991536006,0.742238178410113,0.239969093437053,3,0,"Gluc_BMI"
-0.216626956703168,0.0615992143939051,-0.0775138711546315,3,0,"Gluc_BP"
0.288715460889691,0.383761583990865,0.336238522440278,9,0.3,"Gluc_Chol"
-0.513997535480066,0.309704674727351,-0.102146430376357,9,0,"Gluc_BMI"
-0.159866881387045,0.0810875022361318,-0.0393896895754568,9,0,"Gluc_BP"
0.242074232061298,0.338198907367552,0.290136569714425,27,0.3,"Gluc_Chol"
-0.405046925841046,0.452579139479922,0.0237661068194381,27,0,"Gluc_BMI"
0.0518687568331117,0.312899161693258,0.182383959263185,27,0,"Gluc_BP"
0.249331516426462,0.335443502116883,0.292387509271672,81,0.3,"Gluc_Chol"
-0.466017839153988,0.346461869228281,-0.0597779849628537,81,0,"Gluc_BMI"
-0.0925980576940862,0.162214836899306,0.0348083896026097,81,0,"Gluc_BP"
0.269208669175515,0.36141266213584,0.315310665655678,243,0.3,"Gluc_Chol"
-0.0294886849884639,0.779491218262965,0.37500126663725,243,0,"Gluc_BMI"
-0.148570742308844,0.0913044542095416,-0.0286331440496512,243,0,"Gluc_BP"
0.297778869141754,0.385439033715589,0.341608951428672,729,0.3,"Gluc_Chol"
-0.483066959332062,0.306595631520505,-0.0882356639057783,729,0,"Gluc_BMI"
-0.043251386070397,0.202497603219887,0.079623108574745,729,0,"Gluc_BP"
0.269578191303792,0.361875473856617,0.315726832580204,2187,0.3,"Gluc_Chol"
-0.0259426344463359,0.797574128682254,0.385815747117959,2187,0,"Gluc_BMI"
-0.0823693868618034,0.166034435654724,0.0418325243964604,2187,0,"Gluc_BP"
0.218156321341997,0.316516365452016,0.267336343397006,3,0.3,"Gluc_Chol"
-0.690170775824254,0.292573807805317,-0.198798484009469,3,0,"Gluc_BMI"
0.0813000032662757,0.384878583385822,0.233089293326049,3,0,"Gluc_BP"
0.263067077680516,0.350372729735457,0.306719903707986,9,0.3,"Gluc_Chol"
-0.689931207069126,0.0915815504693332,-0.299174828299896,9,0,"Gluc_BMI"
-0.0854131738164692,0.16536911837151,0.0399779722775206,9,0,"Gluc_BP"
0.226145251811413,0.313428442882802,0.269786847347107,27,0.3,"Gluc_Chol"
-0.624021485840709,0.191065930334467,-0.216477777753121,27,0,"Gluc_BMI"
-0.150791735187325,0.0923699495704323,-0.0292108928084462,27,0,"Gluc_BP"
0.266434236852243,0.361771104417353,0.314102670634798,81,0.3,"Gluc_Chol"
-0.407376284938493,0.44884852017331,0.0207361176174084,81,0,"Gluc_BMI"
-0.208338795396312,0.0373714475651892,-0.0854836739155615,81,0,"Gluc_BP"
0.249529423484433,0.336252690404085,0.292891056944259,243,0.3,"Gluc_Chol"
-0.342125300676512,0.486625910032078,0.0722503046777834,243,0,"Gluc_BMI"
-0.13278311760758,0.113734499635086,-0.00952430898624717,243,0,"Gluc_BP"
0.309948717830154,0.391808131846351,0.350878424838253,729,0.3,"Gluc_Chol"
-0.617875384299072,0.133873577543804,-0.242000903377634,729,0,"Gluc_BMI"
-0.161303687651926,0.0728115770354147,-0.0442460553082556,729,0,"Gluc_BP"
0.250100901309204,0.335012154468526,0.292556527888865,2187,0.3,"Gluc_Chol"
-0.510817894846228,0.293044400193863,-0.108886747326182,2187,0,"Gluc_BMI"
-0.103425437391091,0.127421003754583,0.0119977831817458,2187,0,"Gluc_BP"
0.268513220182466,0.353889784677402,0.311201502429934,3,0.3,"Gluc_Chol"
0.00362199221941056,0.716522313903484,0.360072153061447,3,0,"Gluc_BMI"
-0.169732594421419,0.0891001526027811,-0.0403162209093191,3,0,"Gluc_BP"
0.192918425824796,0.284279789103038,0.238599107463917,9,0.3,"Gluc_Chol"
-0.33652151678082,0.511476596021089,0.0874775396201344,9,0,"Gluc_BMI"
-0.012929146808053,0.250474566115591,0.118772709653769,9,0,"Gluc_BP"
0.231181951711897,0.32565198764014,0.278416969676019,27,0.3,"Gluc_Chol"
-0.330561132283925,0.53868959757209,0.104064232644082,27,0,"Gluc_BMI"
-0.0749412378105394,0.181986465926356,0.0535226140579082,27,0,"Gluc_BP"
0.229764003154831,0.318368720439793,0.274066361797312,81,0.3,"Gluc_Chol"
-0.425000324441883,0.359674001316044,-0.0326631615629195,81,0,"Gluc_BMI"
-0.149857885609407,0.102251553341009,-0.0238031661341989,81,0,"Gluc_BP"
0.275752100386313,0.364452263811954,0.320102182099133,243,0.3,"Gluc_Chol"
-0.186834078652778,0.598120361797219,0.205643141572221,243,0,"Gluc_BMI"
-0.20256322842828,0.0397074861015391,-0.0814278711633706,243,0,"Gluc_BP"
0.236495707089427,0.32662872844888,0.281562217769154,729,0.3,"Gluc_Chol"
-0.497809411361138,0.37280241192919,-0.0625034997159738,729,0,"Gluc_BMI"
-0.143728922500338,0.113604873949402,-0.0150620242754678,729,0,"Gluc_BP"
0.270370135611536,0.355710802718179,0.313040469164858,2187,0.3,"Gluc_Chol"
-0.52370817118528,0.342254837532529,-0.0907266668263753,2187,0,"Gluc_BMI"
-0.214442288354577,0.0586790604373633,-0.077881613958607,2187,0,"Gluc_BP"
0.249295983964301,0.366062704499414,0.307679344231857,3,0.3,"Gluc_Chol"
-0.731945736351259,0.301968418484866,-0.214988658933196,3,0,"Gluc_BMI"
-0.18450240925657,0.0855334790170521,-0.049484465119759,3,0,"Gluc_BP"
0.237335638509503,0.329365170398309,0.283350404453906,9,0.3,"Gluc_Chol"
-0.204426076947508,0.680505577020556,0.238039750036524,9,0,"Gluc_BMI"
-0.180389159852216,0.0891071204277944,-0.0456410197122106,9,0,"Gluc_BP"
0.268630892916651,0.358425890500032,0.313528391708341,27,0.3,"Gluc_Chol"
-0.341201884944273,0.439361203424209,0.0490796592399682,27,0,"Gluc_BMI"
-0.0642241202077437,0.177703123108041,0.0567395014501487,27,0,"Gluc_BP"
0.287969093793609,0.385473115945707,0.336721104869658,81,0.3,"Gluc_Chol"
0.269512744701356,1.15819924407932,0.71385599439034,81,0,"Gluc_BMI"
-0.193273447268891,0.0526691272778149,-0.070302159995538,81,0,"Gluc_BP"
0.202854293991934,0.293407607121648,0.248130950556791,243,0.3,"Gluc_Chol"
-0.112886009194637,0.752503929641238,0.3198089602233,243,0,"Gluc_BMI"
-0.063055955812281,0.176903336419276,0.0569236903034974,243,0,"Gluc_BP"
0.261831007077394,0.361133074044339,0.311482040560866,729,0.3,"Gluc_Chol"
-0.652487705251978,0.197462073681829,-0.227512815785075,729,0,"Gluc_BMI"
-0.162043602302255,0.0881632617107219,-0.0369401702957663,729,0,"Gluc_BP"
0.265211100789356,0.356299204511627,0.310755152650491,2187,0.3,"Gluc_Chol"
-0.365259506964222,0.434561017642923,0.0346507553393505,2187,0,"Gluc_BMI"
-0.126470917465229,0.127510652714078,0.000519867624424532,2187,0,"Gluc_BP"
0.311984748641337,0.408196465247162,0.360090606944249,3,0.3,"Gluc_Chol"
-0.507644820749461,0.365333726704412,-0.0711555470225244,3,0,"Gluc_BMI"
-0.101316830288718,0.159441081349791,0.0290621255305365,3,0,"Gluc_BP"
0.227119697000457,0.320579995871506,0.273849846435981,9,0.3,"Gluc_Chol"
-0.511296076275844,0.327980538132235,-0.0916577690718042,9,0,"Gluc_BMI"
-0.0242711063597519,0.228527851269417,0.102128372454833,9,0,"Gluc_BP"
0.245227110702812,0.337474565147867,0.29135083792534,27,0.3,"Gluc_Chol"
-0.515844355918863,0.258108666169079,-0.128867844874892,27,0,"Gluc_BMI"
-0.0676962790910654,0.169790856147299,0.0510472885281167,27,0,"Gluc_BP"
0.21662410015113,0.311026352053664,0.263825226102397,81,0.3,"Gluc_Chol"
-0.794278672102865,0.0715154659423161,-0.361381603080274,81,0,"Gluc_BMI"
0.0657707373010075,0.320328506204512,0.19304962175276,81,0,"Gluc_BP"
0.245753141675183,0.330189375067006,0.287971258371094,243,0.3,"Gluc_Chol"
-0.146109961832185,0.703441187093832,0.278665612630824,243,0,"Gluc_BMI"
-0.135342838379724,0.0969020475902553,-0.0192203953947343,243,0,"Gluc_BP"
0.233043976613513,0.326098601365444,0.279571288989479,729,0.3,"Gluc_Chol"
-0.519905026751232,0.270851989121129,-0.124526518815052,729,0,"Gluc_BMI"
-0.0780637633168708,0.167242964239324,0.0445896004612265,729,0,"Gluc_BP"
0.237163729608503,0.332362120540249,0.284762925074376,2187,0.3,"Gluc_Chol"
-0.212272402882786,0.591900689876338,0.189814143496776,2187,0,"Gluc_BMI"
-0.284794926002089,-0.0344767556363341,-0.159635840819212,2187,0,"Gluc_BP"
0.208396338246487,0.301300649029596,0.254848493638041,3,0.3,"Gluc_Chol"
-0.157181081676965,0.768882214041399,0.305850566182217,3,0,"Gluc_BMI"
-0.0576546641573996,0.252086551395411,0.0972159436190057,3,0,"Gluc_BP"
0.233132214271103,0.320849809663851,0.276991011967477,9,0.3,"Gluc_Chol"
